rep,n,d,p,nc,lc,sq
50000,2,2,0.39000000000000024,1048,4594,122049
50000,2,2,0.40000000000000024,1160,5075,128386
50000,2,2,0.41000000000000025,1465,6373,135240
50000,2,2,0.42000000000000026,1567,6841,140939
50000,2,2,0.43000000000000027,1784,7803,147699
50000,2,2,0.4400000000000003,2045,8918,154143
50000,2,2,0.4500000000000003,2392,10462,161932
50000,2,2,0.4600000000000003,2744,11947,169664
50000,2,2,0.4700000000000003,3016,13182,176666
50000,2,2,0.4800000000000003,3391,14785,184826
50000,2,2,0.4900000000000003,3901,16998,192700
50000,2,2,0.5000000000000003,4284,18647,199896
50000,2,2,0.5100000000000003,4752,20735,208323
50000,2,2,0.5200000000000004,5335,23185,216345
50000,2,2,0.5300000000000004,6093,26516,225610
50000,2,2,0.5400000000000004,6668,28921,233172
50000,2,2,0.5500000000000004,7165,31107,241271
50000,2,2,0.5600000000000004,8020,34730,251528
50000,2,2,0.5700000000000004,8689,37549,259649
50000,2,2,0.5800000000000004,9562,41230,269532
50000,2,2,0.5900000000000004,10638,45918,277191
50000,2,2,0.6000000000000004,11373,48911,287697
50000,2,2,0.6100000000000004,12289,52715,297159
50000,2,2,0.6200000000000004,13393,57459,307915
50000,2,2,0.6300000000000004,14469,61996,317493
50000,2,2,0.6400000000000005,15699,67099,328399
50000,2,2,0.6500000000000005,16677,71095,337360
50000,2,2,0.6600000000000005,17973,76463,349025
50000,2,2,0.6700000000000005,19117,81162,359238
50000,2,2,0.6800000000000005,20116,85223,367954
50000,2,2,0.6900000000000005,21623,91481,381377
50000,2,2,0.7000000000000005,23110,97409,392102
50000,2,2,0.7100000000000005,24346,102488,403198
50000,2,2,0.7200000000000005,25720,107951,414137
50000,2,2,0.7300000000000005,27096,113495,425890
50000,2,2,0.7400000000000005,28486,119098,438010
50000,2,2,0.7500000000000006,29818,124254,449535
50000,2,2,0.7600000000000006,31160,129329,461006
50000,2,2,0.7700000000000006,32452,134463,473444
50000,2,2,0.7800000000000006,34029,140651,486795
50000,2,2,0.7900000000000006,35319,145480,498675
50000,2,2,0.8000000000000006,36740,150910,512141
50000,2,2,0.8100000000000006,37817,155056,524820
50000,2,2,0.8200000000000006,39234,160374,538682
50000,2,2,0.8300000000000006,40413,164815,551409
50000,2,2,0.8400000000000006,41501,168866,563693
50000,2,2,0.8500000000000006,42657,173060,577627
50000,2,2,0.8600000000000007,43660,176898,591394
50000,2,2,0.8700000000000007,44579,180243,605764
50000,2,2,0.8800000000000007,45401,183196,619639
50000,2,2,0.8900000000000007,46205,186147,633089
50000,2,2,0.9000000000000007,46950,188845,648034
50000,2,2,0.9100000000000007,47476,190725,661554
50000,2,2,0.9200000000000007,48197,193424,676745
50000,2,2,0.9300000000000007,48563,194688,691658
50000,2,2,0.9400000000000007,49022,196373,706534
50000,2,2,0.9500000000000007,49356,197591,721605
50000,2,2,0.9600000000000007,49609,198525,737681
50000,2,2,0.9700000000000008,49780,199154,752820
50000,2,2,0.9800000000000008,49911,199650,767857
50000,2,2,0.9900000000000008,49981,199928,784026
50000,2,2,1.0000000000000007,50000,200000,800000
50000,2,2,1,50000,200000,800000
50000,2,3,0.0,0,0,0
50000,2,3,0.1,0,0,3107
50000,2,3,0.2,0,0,26199
50000,2,3,0.30000000000000004,0,0,86540
50000,2,3,0.4,9,78,205437
50000,2,3,0.31000000000000005,0,0,96025
50000,2,3,0.32000000000000006,0,0,105517
50000,2,3,0.33000000000000007,1,10,114139
50000,2,3,0.3400000000000001,0,0,125552
50000,2,3,0.3500000000000001,0,0,137522
50000,2,3,0.3600000000000001,1,11,149701
50000,2,3,0.3700000000000001,2,17,162122
50000,2,3,0.3800000000000001,3,29,176301
50000,2,3,0.3900000000000001,4,35,190462
50000,2,3,0.40000000000000013,10,89,204153
50000,2,3,0.41000000000000014,8,80,221048
50000,2,3,0.42000000000000015,5,45,236687
50000,2,3,0.43000000000000016,12,112,252974
50000,2,3,0.44000000000000017,25,233,272725
50000,2,3,0.4500000000000002,22,210,292052
50000,2,3,0.4600000000000002,36,333,310309
50000,2,3,0.4700000000000002,41,397,332786
50000,2,3,0.4800000000000002,68,652,355478
50000,2,3,0.4900000000000002,107,1018,374835
50000,2,3,0.5000000000000002,114,1084,398999
50000,2,3,0.5100000000000002,143,1367,424010
50000,2,3,0.5200000000000002,201,1919,446934
50000,2,3,0.5300000000000002,277,2660,478589
50000,2,3,0.5400000000000003,348,3336,505506
50000,2,3,0.5500000000000003,478,4553,532509
50000,2,3,0.5600000000000003,588,5641,560234
50000,2,3,0.5700000000000003,771,7421,592054
50000,2,3,0.5800000000000003,1020,9821,626086
50000,2,3,0.5900000000000003,1223,11761,655461
50000,2,3,0.6000000000000003,1486,14336,691215
50000,2,3,0.6100000000000003,1887,18068,727529
50000,2,3,0.6200000000000003,2243,21586,761664
50000,2,3,0.6300000000000003,2730,26150,799268
50000,2,3,0.6400000000000003,3342,31867,838494
50000,2,3,0.6500000000000004,4066,38761,880468
50000,2,3,0.6600000000000004,4786,45651,920634
50000,2,3,0.6700000000000004,5796,55039,960389
50000,2,3,0.6800000000000004,6843,64614,1009339
50000,2,3,0.6900000000000004,8031,75773,1052422
50000,2,3,0.7000000000000004,9253,86915,1097179
50000,2,3,0.7100000000000004,10771,100557,1144519
50000,2,3,0.7200000000000004,12250,113701,1194578
50000,2,3,0.7300000000000004,13911,128863,1247143
50000,2,3,0.7400000000000004,15795,145302,1298802
50000,2,3,0.7500000000000004,17529,160010,1348076
50000,2,3,0.7600000000000005,19640,178527,1408182
50000,2,3,0.7700000000000005,21788,196425,1464753
50000,2,3,0.7800000000000005,24027,215210,1520817
50000,2,3,0.7900000000000005,26304,233832,1580095
50000,2,3,0.8000000000000005,28256,249327,1635904
50000,2,3,0.8100000000000005,30504,267015,1697462
50000,2,3,0.8200000000000005,32833,285026,1768693
50000,2,3,0.8300000000000005,34683,298489,1826741
50000,2,3,0.8400000000000005,36935,315173,1899133
50000,2,3,0.8500000000000005,38888,329066,1970434
50000,2,3,0.8600000000000005,40388,339041,2033342
50000,2,3,0.8700000000000006,42081,350362,2107023
50000,2,3,0.8800000000000006,43671,361011,2182517
50000,2,3,0.8900000000000006,45027,369661,2259278
50000,2,3,0.9000000000000006,45943,374902,2330342
50000,2,3,0.9100000000000006,46974,381053,2412952
50000,2,3,0.9200000000000006,47626,384736,2490499
50000,2,3,0.9300000000000006,48367,389446,2574819
50000,2,3,0.9400000000000006,48909,392692,2661682
50000,2,3,0.9500000000000006,49280,395035,2744579
50000,2,3,0.9600000000000006,49582,397017,2834836
50000,2,3,0.9700000000000006,49799,398512,2922093
50000,2,3,0.9800000000000006,49914,399334,3010030
50000,2,3,0.9900000000000007,49983,399866,3105674
50000,2,3,1.0000000000000007,50000,400000,3200000
50000,2,3,1,50000,400000,3200000
50000,2,4,0.0,0,0,0
50000,2,4,0.1,0,0,1278
50000,2,4,0.2,0,0,20323
50000,2,4,0.30000000000000004,0,0,103969
50000,2,4,0.4,0,0,328258
50000,2,4,0.5,0,0,800696
50000,2,4,0.6,13,279,1659369
50000,2,4,0.51,0,0,870738
50000,2,4,0.52,0,0,937055
50000,2,4,0.53,0,0,1011317
50000,2,4,0.54,0,0,1086121
50000,2,4,0.55,1,19,1176558
50000,2,4,0.56,1,23,1252713
50000,2,4,0.5700000000000001,3,69,1355510
50000,2,4,0.5800000000000001,4,79,1447988
50000,2,4,0.5900000000000001,11,220,1552488
50000,2,4,0.6000000000000001,16,332,1656080
50000,2,4,0.6100000000000001,26,549,1767485
50000,2,4,0.6200000000000001,42,879,1890078
50000,2,4,0.6300000000000001,68,1437,2021213
50000,2,4,0.6400000000000001,115,2380,2145698
50000,2,4,0.6500000000000001,178,3750,2288500
50000,2,4,0.6600000000000001,263,5542,2428591
50000,2,4,0.6700000000000002,410,8511,2581862
50000,2,4,0.6800000000000002,650,13643,2743315
50000,2,4,0.6900000000000002,880,18433,2896739
50000,2,4,0.7000000000000002,1268,26595,3084753
50000,2,4,0.7100000000000002,1828,37958,3249513
50000,2,4,0.7200000000000002,2514,52012,3435548
50000,2,4,0.7300000000000002,3440,71187,3635845
50000,2,4,0.7400000000000002,4548,93246,3848723
50000,2,4,0.7500000000000002,6242,127226,4059357
50000,2,4,0.7600000000000002,7746,156747,4260184
50000,2,4,0.7700000000000002,10106,203092,4491837
50000,2,4,0.7800000000000002,12281,244572,4733275
50000,2,4,0.7900000000000003,15286,301297,4986003
50000,2,4,0.8000000000000003,18186,354090,5245077
50000,2,4,0.8100000000000003,21236,408742,5511533
50000,2,4,0.8200000000000003,24527,466277,5796405
50000,2,4,0.8300000000000003,27957,524116,6079295
50000,2,4,0.8400000000000003,31133,575649,6383014
50000,2,4,0.8500000000000003,34059,619503,6671131
50000,2,4,0.8600000000000003,37016,663413,6996654
50000,2,4,0.8700000000000003,39501,696777,7336875
50000,2,4,0.8800000000000003,41537,720741,7681084
50000,2,4,0.8900000000000003,43386,741452,8023667
50000,2,4,0.9000000000000004,45090,759509,8398117
50000,2,4,0.9100000000000004,46408,771155,8783814
50000,2,4,0.9200000000000004,47473,779518,9171104
50000,2,4,0.9300000000000004,48209,784052,9579820
50000,2,4,0.9400000000000004,48802,788009,9995941
50000,2,4,0.9500000000000004,49268,791669,10436226
50000,2,4,0.9600000000000004,49563,794288,10872726
50000,2,4,0.9700000000000004,49769,796624,11342589
50000,2,4,0.9800000000000004,49919,798765,11812669
50000,2,4,0.9900000000000004,49973,799573,12296151
50000,2,4,1.0000000000000004,50000,800000,12800000
50000,2,4,1,50000,800000,12800000
50000,2,5,0.0,0,0,0
50000,2,5,0.1,0,0,496
50000,2,5,0.2,0,0,16098
50000,2,5,0.30000000000000004,0,0,126649
50000,2,5,0.4,0,0,524411
50000,2,5,0.5,0,0,1599178
50000,2,5,0.6,0,0,3976973
50000,2,5,0.7,19,843,8622212
50000,2,5,0.61,0,0,4308154
50000,2,5,0.62,0,0,4698554
50000,2,5,0.63,0,0,5086172
50000,2,5,0.64,0,0,5492701
50000,2,5,0.65,0,0,5943647
50000,2,5,0.66,0,0,6411940
50000,2,5,0.67,1,47,6924463
50000,2,5,0.68,2,81,7427906
50000,2,5,0.6900000000000001,11,480,8019163
50000,2,5,0.7000000000000001,19,840,8625181
50000,2,5,0.7100000000000001,41,1828,9232178
50000,2,5,0.7200000000000001,68,3058,9916769
50000,2,5,0.7300000000000001,158,7047,10612026
50000,2,5,0.7400000000000001,328,14583,11365233
50000,2,5,0.7500000000000001,572,25398,12140026
50000,2,5,0.7600000000000001,1079,47621,12981791
50000,2,5,0.7700000000000001,1925,84895,13829227
50000,2,5,0.7800000000000001,3175,138850,14776565
50000,2,5,0.7900000000000001,4768,206682,15695614
50000,2,5,0.8000000000000002,7228,310174,16778556
50000,2,5,0.8100000000000002,10314,436509,17835995
50000,2,5,0.8200000000000002,14217,593314,18983306
50000,2,5,0.8300000000000002,18602,763612,20186269
50000,2,5,0.8400000000000002,23171,933546,21422986
50000,2,5,0.8500000000000002,27939,1103089,22716550
50000,2,5,0.8600000000000002,32167,1241959,24102308
50000,2,5,0.8700000000000002,35961,1356403,25499802
50000,2,5,0.8800000000000002,39364,1452957,27002672
50000,2,5,0.8900000000000002,42185,1521485,28536063
50000,2,5,0.9000000000000002,44373,1564080,30246544
50000,2,5,0.9100000000000003,45999,1588419,31963296
50000,2,5,0.9200000000000003,47330,1603367,33767766
50000,2,5,0.9300000000000003,48131,1602941,35632445
50000,2,5,0.9400000000000003,48769,1599912,37556718
50000,2,5,0.9500000000000003,49254,1596582,39622124
50000,2,5,0.9600000000000003,49573,1593850,41773749
50000,2,5,0.9700000000000003,49763,1594031,43959802
50000,2,5,0.9800000000000003,49911,1597346,46265322
50000,2,5,0.9900000000000003,49980,1599370,48678184
50000,2,5,1.0000000000000002,50000,1600000,51200000
50000,2,5,1,50000,1600000,51200000
50000,2,6,0.0,0,0,0
50000,2,6,0.1,0,0,200
50000,2,6,0.2,0,0,13129
50000,2,6,0.30000000000000004,0,0,148244
50000,2,6,0.4,0,0,837765
50000,2,6,0.5,0,0,3193078
50000,2,6,0.6,0,0,9565247
50000,2,6,0.7,0,0,24060308
50000,2,6,0.7999999999999999,923,85226,53671163
50000,2,6,0.71,0,0,26142804
50000,2,6,0.72,0,0,28649203
50000,2,6,0.73,0,0,30946573
50000,2,6,0.74,0,0,33711128
50000,2,6,0.75,3,266,36311116
50000,2,6,0.76,14,1265,39397377
50000,2,6,0.77,40,3714,42772732
50000,2,6,0.78,129,11991,46130363
50000,2,6,0.79,414,38485,49788194
50000,2,6,0.8,957,88039,53743268
50000,2,6,0.81,2115,192792,57902352
50000,2,6,0.8200000000000001,4296,387753,62161983
50000,2,6,0.8300000000000001,7938,706699,67172081
50000,2,6,0.8400000000000001,12978,1131061,71933492
50000,2,6,0.8500000000000001,18939,1611882,77230956
50000,2,6,0.8600000000000001,25362,2105269,82918364
50000,2,6,0.8700000000000001,31321,2527558,88796046
50000,2,6,0.8800000000000001,36740,2876490,95175582
50000,2,6,0.8900000000000001,40659,3090595,101808874
50000,2,6,0.9000000000000001,43575,3216090,108880386
50000,2,6,0.9100000000000001,45509,3266684,116296736
50000,2,6,0.9200000000000002,47079,3295949,124183869
50000,2,6,0.9300000000000002,48143,3295233,132468235
50000,2,6,0.9400000000000002,48790,3273253,141242741
50000,2,6,0.9500000000000002,49252,3249272,150540979
50000,2,6,0.9600000000000002,49537,3221920,160256458
50000,2,6,0.9700000000000002,49800,3204365,170595460
50000,2,6,0.9800000000000002,49907,3195290,181500934
50000,2,6,0.9900000000000002,49980,3198735,192787451
50000,2,6,1.0000000000000002,50000,3200000,204800000
50000,2,6,1,50000,3200000,204800000
50000,2,7,0.0,0,0,0
50000,2,7,0.1,0,0,58
50000,2,7,0.2,0,0,10298
50000,2,7,0.30000000000000004,0,0,180265
50000,2,7,0.4,0,0,1339960
50000,2,7,0.5,0,0,6403916
50000,2,7,0.6,0,0,22857056
50000,2,7,0.7,0,0,67405720
50000,2,7,0.7999999999999999,6,1155,171701811
50000,2,7,0.71,0,0,74459921
50000,2,7,0.72,0,0,82412164
50000,2,7,0.73,0,0,90376895
50000,2,7,0.74,0,0,99433061
50000,2,7,0.75,0,0,109363904
50000,2,7,0.76,0,0,120128606
50000,2,7,0.77,0,0,131556712
50000,2,7,0.78,0,0,143704222
50000,2,7,0.79,0,0,157360815
50000,2,7,0.8,13,2580,171877725
50000,2,7,0.81,67,12727,187437026
50000,2,7,0.8200000000000001,289,55156,203949647
50000,2,7,0.8300000000000001,1155,218410,221914565
50000,2,7,0.8400000000000001,3333,617187,241686325
50000,2,7,0.8500000000000001,8292,1506003,262453368
50000,2,7,0.8600000000000001,15375,2721744,284794671
50000,2,7,0.8700000000000001,24143,4143996,309087112
50000,2,7,0.8800000000000001,32395,5367466,335140525
50000,2,7,0.8900000000000001,38236,6107247,362208842
50000,2,7,0.9000000000000001,42489,6539049,392128001
50000,2,7,0.9100000000000001,45179,6721518,423336297
50000,2,7,0.9200000000000002,46894,6768286,456334679
50000,2,7,0.9300000000000002,48035,6741276,492870785
50000,2,7,0.9400000000000002,48729,6677174,530969057
50000,2,7,0.9500000000000002,49219,6606738,571982410
50000,2,7,0.9600000000000002,49602,6541463,616117006
50000,2,7,0.9700000000000002,49788,6472409,662068093
50000,2,7,0.9800000000000002,49915,6416883,711382826
50000,2,7,0.9900000000000002,49975,6396900,763598456
50000,2,7,1.0000000000000002,50000,6400000,819200000
50000,2,7,1,50000,6400000,819200000
50000,2,8,0.0,0,0,0
50000,2,8,0.1,0,0,26
50000,2,8,0.2,0,0,8447
50000,2,8,0.30000000000000004,0,0,218475
50000,2,8,0.4,0,0,2149349
50000,2,8,0.5,0,0,12844864
50000,2,8,0.6,0,0,54851539
50000,2,8,0.7,0,0,188321010
50000,2,8,0.7999999999999999,0,0,549712292
50000,2,8,0.8999999999999999,41019,13136201,1410472177
50000,2,8,0.8099999999999999,0,0,607180374
50000,2,8,0.82,0,0,670953617
50000,2,8,0.83,11,4286,737844987
50000,2,8,0.84,154,59296,812133660
50000,2,8,0.85,1139,434322,891093037
50000,2,8,0.86,4892,1823753,980018371
50000,2,8,0.87,13412,4852504,1076079187
50000,2,8,0.88,24744,8630734,1177376463
50000,2,8,0.89,34583,11556196,1287842183
50000,2,8,0.9,40908,13093069,1408805663
50000,2,8,0.91,44666,13724453,1539400552
50000,2,8,0.92,46725,13844522,1680346230
50000,2,8,0.93,47955,13759732,1834888505
50000,2,8,0.9400000000000001,48762,13605100,1998016312
50000,2,8,0.9500000000000001,49234,13413558,2175366900
50000,2,8,0.9600000000000001,49534,13225171,2363331860
50000,2,8,0.9700000000000001,49786,13068504,2566541258
50000,2,8,0.9800000000000001,49904,12918680,2785821000
50000,2,8,0.9900000000000001,49968,12804614,3022702902
50000,2,8,1.0,50000,12800000,3276800000
50000,2,8,1,50000,12800000,3276800000
50000,3,1,0.0,0,0,0
50000,3,1,0.1,180,555,45238
50000,3,1,0.01,0,0,4474
50000,3,1,0.02,1,3,8958
50000,3,1,0.03,5,15,13582
50000,3,1,0.04,9,27,17965
50000,3,1,0.05,15,46,22386
50000,3,1,0.060000000000000005,39,118,27194
50000,3,1,0.07,52,160,31460
50000,3,1,0.08,79,245,36118
50000,3,1,0.09,115,355,40575
50000,3,1,0.09999999999999999,168,520,44993
50000,3,1,0.10999999999999999,217,683,49444
50000,3,1,0.11999999999999998,296,932,54011
50000,3,1,0.12999999999999998,397,1240,58509
50000,3,1,0.13999999999999999,455,1417,63114
50000,3,1,0.15,589,1839,67626
50000,3,1,0.16,716,2250,72145
50000,3,1,0.17,882,2774,76435
50000,3,1,0.18000000000000002,969,3040,80578
50000,3,1,0.19000000000000003,1244,3900,85211
50000,3,1,0.20000000000000004,1350,4281,89897
50000,3,1,0.21000000000000005,1598,5060,94504
50000,3,1,0.22000000000000006,1818,5768,98823
50000,3,1,0.23000000000000007,2128,6736,103638
50000,3,1,0.24000000000000007,2524,7997,108344
50000,3,1,0.25000000000000006,2856,9037,112784
50000,3,1,0.26000000000000006,3115,9922,116949
50000,3,1,0.2700000000000001,3493,11107,121363
50000,3,1,0.2800000000000001,3877,12375,126092
50000,3,1,0.2900000000000001,4208,13361,130377
50000,3,1,0.3000000000000001,4802,15260,135076
50000,3,1,0.3100000000000001,5216,16608,139563
50000,3,1,0.3200000000000001,5871,18622,144471
50000,3,1,0.3300000000000001,6046,19206,147767
50000,3,1,0.34000000000000014,6882,21908,153659
50000,3,1,0.35000000000000014,7442,23674,157791
50000,3,1,0.36000000000000015,8031,25573,162098
50000,3,1,0.37000000000000016,8716,27763,166906
50000,3,1,0.38000000000000017,9234,29410,170568
50000,3,1,0.3900000000000002,10220,32438,175711
50000,3,1,0.4000000000000002,10824,34359,180350
50000,3,1,0.4100000000000002,11522,36628,184272
50000,3,1,0.4200000000000002,12373,39275,189047
50000,3,1,0.4300000000000002,13145,41716,193382
50000,3,1,0.4400000000000002,14001,44442,198318
50000,3,1,0.45000000000000023,14611,46208,202271
50000,3,1,0.46000000000000024,15735,49797,207716
50000,3,1,0.47000000000000025,16590,52481,211411
50000,3,1,0.48000000000000026,17261,54554,215432
50000,3,1,0.49000000000000027,18207,57514,219907
50000,3,1,0.5000000000000002,19284,60850,225179
50000,3,1,0.5100000000000002,20246,63786,229680
50000,3,1,0.5200000000000002,21031,66062,233554
50000,3,1,0.5300000000000002,22229,69839,239075
50000,3,1,0.5400000000000003,23231,72748,243115
50000,3,1,0.5500000000000003,24083,75614,247508
50000,3,1,0.5600000000000003,25070,78535,252043
50000,3,1,0.5700000000000003,25999,81320,256208
50000,3,1,0.5800000000000003,27077,84601,261242
50000,3,1,0.5900000000000003,27778,86788,265137
50000,3,1,0.6000000000000003,29066,90607,270074
50000,3,1,0.6100000000000003,30152,93801,274684
50000,3,1,0.6200000000000003,31050,96419,278852
50000,3,1,0.6300000000000003,32057,99439,284138
50000,3,1,0.6400000000000003,33210,102933,288336
50000,3,1,0.6500000000000004,34078,105538,292943
50000,3,1,0.6600000000000004,34633,106979,296847
50000,3,1,0.6700000000000004,35872,110489,302263
50000,3,1,0.6800000000000004,36675,113102,306127
50000,3,1,0.6900000000000004,37545,115487,310445
50000,3,1,0.7000000000000004,38473,118177,314883
50000,3,1,0.7100000000000004,39313,120599,319711
50000,3,1,0.7200000000000004,40246,123306,324287
50000,3,1,0.7300000000000004,40852,125054,328245
50000,3,1,0.7400000000000004,41748,127596,332980
50000,3,1,0.7500000000000004,42194,128712,336947
50000,3,1,0.7600000000000005,43114,131347,341868
50000,3,1,0.7700000000000005,43842,133474,346742
50000,3,1,0.7800000000000005,44442,135201,350774
50000,3,1,0.7900000000000005,45100,136839,355853
50000,3,1,0.8000000000000005,45573,138148,360126
50000,3,1,0.8100000000000005,46097,139659,364600
50000,3,1,0.8200000000000005,46574,140963,368716
50000,3,1,0.8300000000000005,47109,142420,373838
50000,3,1,0.8400000000000005,47510,143486,378240
50000,3,1,0.8500000000000005,47892,144474,382694
50000,3,1,0.8600000000000005,48218,145338,387016
50000,3,1,0.8700000000000006,48540,146210,391356
50000,3,1,0.8800000000000006,48869,147101,396190
50000,3,1,0.8900000000000006,49124,147783,400457
50000,3,1,0.9000000000000006,49330,148303,404863
50000,3,1,0.9100000000000006,49495,148741,409444
50000,3,1,0.9200000000000006,49647,149109,414010
50000,3,1,0.9300000000000006,49758,149390,418431
